sensor1,sensor2,speedSet,load_value,gear_fault_desc,gear_fault,year,month,day,hour,minute,second
2.5172231648256176,2.4288534948975142,25.0,0,No fault,0,2023,5,2,11,29,24
2.5247789480410145,2.4263896602408006,25.0,0,eccentricity,3,2023,5,3,20,20,2
2.521658080825983,2.429839028816271,8.33203125,0,No fault,0,2023,5,3,21,47,35
2.4984979712718296,2.468110620881234,25.0,80,surface defect,5,2023,5,2,14,30,30
2.532498989415662,2.4324671194230314,40.0,80,No fault,0,2023,5,3,22,6,2
2.5387407264780024,2.435752233002314,25.0,80,Root crack,1,2023,5,3,14,55,51
2.523793410990024,2.417355601543975,40.0,80,No fault,0,2023,5,3,22,6,6
2.5191942385212323,2.431317329754514,8.33203125,0,chipped tooth,2,2023,5,2,15,53,11
2.5147593228912064,2.420969224700295,25.0,0,No fault,0,2023,5,2,11,29,27
2.528885352775279,2.435752233002314,40.0,80,missing tooth,4,2023,5,3,12,26,54
2.5203440315711623,2.4314815854187715,8.33203125,0,Root crack,1,2023,5,3,14,41,33
2.5167303964222856,2.4290177505484145,40.0,0,missing tooth,4,2023,5,3,12,28,18
2.515087835137249,2.4277037053661323,25.0,80,eccentricity,3,2023,5,3,20,22,6
2.52445043568702,2.4301675401296463,40.0,80,Root crack,1,2023,5,3,15,3,39
2.5359483702597245,2.394359827861058,40.0,80,surface defect,5,2023,5,7,17,10,15
2.5165661402896697,2.4116066564980936,25.0,0,surface defect,5,2023,5,2,14,29,43
2.5196870069657136,2.422119013976508,40.0,0,surface defect,5,2023,5,7,17,11,44
2.523629154818065,2.4295105175064573,8.33203125,0,No fault,0,2023,5,3,21,47,31
2.528556840375449,2.4495497139358533,40.0,80,eccentricity,3,2023,5,3,20,29,38
2.535455601542906,2.4341096761680934,40.0,80,Root crack,1,2023,5,3,15,3,37
2.5193584946684777,2.4300032844725137,8.33203125,0,surface defect,5,2023,5,2,14,35,16
2.5203440315711623,2.422940292057594,40.0,80,Root crack,1,2023,5,3,15,3,38
2.520179775418428,2.431645841083921,8.33203125,80,chipped tooth,2,2023,5,2,16,4,30
2.528064071782582,2.4222832695909484,25.0,80,eccentricity,3,2023,5,3,20,22,5
2.5229721301393875,2.433616909135215,8.33203125,80,eccentricity,3,2023,5,3,20,34,20
2.5052324693439725,2.4513565273827225,40.0,0,missing tooth,4,2023,5,3,12,28,20
2.5175516770990765,2.431810096749961,25.0,0,eccentricity,3,2023,5,3,20,20,0
2.5218223369869546,2.431974352416892,8.33203125,80,eccentricity,3,2023,5,3,20,34,21
2.5208368000348567,2.430988818428669,8.33203125,0,No fault,0,2023,5,3,21,47,35
2.5193584946684777,2.424911359542847,40.0,80,eccentricity,3,2023,5,3,20,29,39
2.52412192333669,2.422940292057594,25.0,0,surface defect,5,2023,5,2,14,29,45
2.518044445516121,2.416698579198057,40.0,0,surface defect,5,2023,5,7,17,11,45
2.5103244079271096,2.4352594659426834,40.0,80,eccentricity,3,2023,5,3,20,29,38
2.5095031274512114,2.4342739318475024,25.0,80,chipped tooth,2,2023,5,2,16,31,59
2.519851263115703,2.4300032844725137,8.33203125,80,missing tooth,4,2023,5,3,13,7,24
2.5233006424768947,2.431974352416892,8.33203125,80,No fault,0,2023,5,3,21,49,9
2.520179775418428,2.437559045622988,40.0,0,Root crack,1,2023,5,3,15,1,6
2.522643617805543,2.4263896602408006,8.33203125,0,surface defect,5,2023,5,2,14,35,18
2.5127882494916687,2.447578644844702,8.33203125,0,surface defect,5,2023,5,2,14,35,15
2.5134452739435704,2.438544579825234,25.0,0,No fault,0,2023,5,2,11,29,24
2.5218223369869546,2.428032216656363,8.33203125,80,No fault,0,2023,5,3,21,49,9
2.5191942385212323,2.431810096749961,8.33203125,0,missing tooth,4,2023,5,3,13,6,40
2.524614691863559,2.414563256671806,25.0,0,surface defect,5,2023,5,2,14,29,42
2.5060537497013646,2.4277037053661323,40.0,0,chipped tooth,2,2023,5,2,15,55,1
2.5172231648256176,2.438544579825234,40.0,80,No fault,0,2023,5,3,22,6,6
2.5172231648256176,2.4214619915276288,25.0,80,chipped tooth,2,2023,5,2,16,31,59
2.523629154818065,2.4291820062002056,25.0,0,eccentricity,3,2023,5,3,20,20,3
2.5211653123485616,2.420969224700295,40.0,0,Root crack,1,2023,5,3,15,1,5
2.5178801893761924,2.435916488690641,25.0,80,No fault,0,2023,5,2,10,30,3
2.5214938246659275,2.4265539158783533,8.33203125,80,surface defect,5,2023,5,2,14,31,50
2.5193584946684777,2.431645841083921,8.33203125,0,Root crack,1,2023,5,3,14,41,33
2.540383289083527,2.4288534948975142,40.0,80,missing tooth,4,2023,5,3,12,26,53
2.5139380422920845,2.429674773160919,25.0,0,surface defect,5,2023,5,2,14,29,43
2.518044445516121,2.4306603071063884,8.33203125,80,chipped tooth,2,2023,5,2,16,4,32
2.516894652555816,2.427539449722352,25.0,0,chipped tooth,2,2023,5,2,15,54,32
2.5172231648256176,2.426718171516796,40.0,80,Root crack,1,2023,5,3,15,3,38
2.5182087016569654,2.4295105175064573,8.33203125,0,chipped tooth,2,2023,5,2,15,53,9
2.518865726229485,2.428032216656363,8.33203125,0,chipped tooth,2,2023,5,2,15,53,7
2.5211653123485616,2.430496051446584,8.33203125,0,Root crack,1,2023,5,3,14,41,35
2.5103244079271096,2.4272109384374603,25.0,0,No fault,0,2023,5,2,11,29,25
2.519851263115703,2.4290177505484145,8.33203125,0,chipped tooth,2,2023,5,2,15,53,8
2.5203440315711623,2.433452653459372,25.0,80,Root crack,1,2023,5,3,14,55,50
2.519522750816638,2.4277037053661323,40.0,0,missing tooth,4,2023,5,3,12,28,18
2.5085175909102304,2.346068759173812,40.0,80,surface defect,5,2023,5,7,17,10,15
2.522643617805543,2.4472501333420458,40.0,80,No fault,0,2023,5,3,22,6,3
2.518865726229485,2.4272109384374603,8.33203125,80,surface defect,5,2023,5,2,14,31,46
2.5203440315711623,2.4300032844725137,25.0,0,surface defect,5,2023,5,2,14,29,45
2.5214938246659275,2.431645841083921,25.0,0,missing tooth,4,2023,5,3,12,33,31
2.523464898647022,2.4293462618528863,25.0,80,Root crack,1,2023,5,3,14,55,54
2.489628146873929,2.436902022839341,40.0,80,chipped tooth,2,2023,5,2,16,40,23
2.524614691863559,2.441501182624854,40.0,80,No fault,0,2023,5,3,22,6,2
2.5252717165788776,2.426225404604137,40.0,0,eccentricity,3,2023,5,3,20,28,8
2.554509331295281,2.409964100970015,25.0,80,surface defect,5,2023,5,2,14,30,30
2.5175516770990765,2.430988818428669,8.33203125,80,chipped tooth,2,2023,5,2,16,4,29
2.527407047004933,2.4352594659426834,25.0,80,Root crack,1,2023,5,3,14,55,50
2.522643617805543,2.4306603071063884,8.33203125,0,missing tooth,4,2023,5,3,13,6,40
2.5200155192666083,2.429674773160919,25.0,0,No fault,0,2023,5,2,11,29,26
2.5270785346216105,2.416370068030419,25.0,80,Root crack,1,2023,5,3,14,55,51
2.5200155192666083,2.4314815854187715,8.33203125,0,missing tooth,4,2023,5,3,13,6,37
2.5191942385212323,2.4293462618528863,8.33203125,80,chipped tooth,2,2023,5,2,16,4,30
2.53102068346363,2.4541488756503087,40.0,80,chipped tooth,2,2023,5,2,16,40,21
2.5132810178292257,2.4295105175064573,25.0,0,No fault,0,2023,5,2,11,29,28
2.528556840375449,2.4201479466724987,40.0,80,missing tooth,4,2023,5,3,12,26,51
2.521329568506787,2.424254337033541,25.0,0,missing tooth,4,2023,5,3,12,33,35
2.485686003546136,2.429674773160919,25.0,80,surface defect,5,2023,5,2,14,30,28
2.523464898647022,2.423761570160896,40.0,0,chipped tooth,2,2023,5,2,15,55,5
2.522150849311644,2.43033179578767,8.33203125,0,No fault,0,2023,5,3,21,47,32
2.5190299823749016,2.4293462618528863,8.33203125,0,surface defect,5,2023,5,2,14,35,14
2.523957667162899,2.43328839778442,8.33203125,80,eccentricity,3,2023,5,3,20,34,19
2.505396725413629,2.428032216656363,40.0,80,Root crack,1,2023,5,3,15,3,41
2.5218223369869546,2.4300032844725137,25.0,0,chipped tooth,2,2023,5,2,15,54,32
2.522315105475361,2.4291820062002056,25.0,0,missing tooth,4,2023,5,3,12,33,35
2.5211653123485616,2.4290177505484145,40.0,0,No fault,0,2023,5,3,22,10,4
2.5272427908128137,2.451192271610345,40.0,80,surface defect,5,2023,5,7,17,10,11
2.5205082877248124,2.432795630764913,8.33203125,80,chipped tooth,2,2023,5,2,16,4,31
2.5205082877248124,2.428360727950153,8.33203125,80,surface defect,5,2023,5,2,14,31,49
2.5131167617157937,2.446100343110943,25.0,0,surface defect,5,2023,5,2,14,29,44
2.511638456735988,2.425075615172396,25.0,80,missing tooth,4,2023,5,3,12,35,21
2.5178801893761924,2.4272109384374603,8.33203125,0,chipped tooth,2,2023,5,2,15,53,7
2.5283925841769097,2.421297735917629,25.0,0,Root crack,1,2023,5,3,14,59,9
2.511802712841204,2.4355879773148783,25.0,0,missing tooth,4,2023,5,3,12,33,32
2.528064071782582,2.4370662785339143,25.0,80,missing tooth,4,2023,5,3,12,35,22
2.5139380422920845,2.4290177505484145,25.0,0,No fault,0,2023,5,2,11,29,26
2.5193584946684777,2.4260611489683632,8.33203125,0,chipped tooth,2,2023,5,2,15,53,7
2.5270785346216105,2.437887557020166,40.0,80,No fault,0,2023,5,3,22,6,4
2.523957667162899,2.4288534948975142,8.33203125,80,No fault,0,2023,5,3,21,49,11
2.5203440315711623,2.428524983598383,25.0,0,chipped tooth,2,2023,5,2,15,54,33
2.5132810178292257,2.4300032844725137,40.0,80,Root crack,1,2023,5,3,15,3,38
2.518372957798724,2.427375194079461,25.0,0,Root crack,1,2023,5,3,14,59,8
2.5233006424768947,2.430496051446584,8.33203125,0,No fault,0,2023,5,3,21,47,34
2.52445043568702,2.4311530740911462,8.33203125,80,Root crack,1,2023,5,3,14,41,52
2.5160733718973054,2.429839028816271,25.0,0,eccentricity,3,2023,5,3,20,20,4
2.5219865931488417,2.4277037053661323,25.0,0,Root crack,1,2023,5,3,14,59,11
2.5167303964222856,2.423925825784222,25.0,0,chipped tooth,2,2023,5,2,15,54,32
2.509338871358768,2.424911359542847,40.0,0,missing tooth,4,2023,5,3,12,28,19
2.5122954811623286,2.443307995589355,25.0,80,eccentricity,3,2023,5,3,20,22,8
2.5219865931488417,2.4308245627670835,8.33203125,0,eccentricity,3,2023,5,3,20,31,42
2.521001056191252,2.4295105175064573,8.33203125,80,No fault,0,2023,5,3,21,49,8
2.50408267688188,2.4201479466724987,25.0,80,missing tooth,4,2023,5,3,12,35,20
2.501618836041909,2.421297735917629,25.0,80,No fault,0,2023,5,2,10,30,4
2.521658080825983,2.429839028816271,8.33203125,0,Root crack,1,2023,5,3,14,41,32
2.516401884157968,2.4354237216283345,25.0,0,surface defect,5,2023,5,2,14,29,41
2.5292138651787783,2.426882427156128,25.0,80,eccentricity,3,2023,5,3,20,22,6
2.5205082877248124,2.431645841083921,8.33203125,0,eccentricity,3,2023,5,3,20,31,42
2.5055609814841966,2.432959886437191,25.0,80,eccentricity,3,2023,5,3,20,22,8
2.518372957798724,2.4337811648119496,25.0,80,eccentricity,3,2023,5,3,20,22,5
2.5275713031979703,2.4387088355287325,25.0,80,chipped tooth,2,2023,5,2,16,31,59
2.524943204219386,2.4260611489683632,40.0,0,eccentricity,3,2023,5,3,20,28,7
2.518865726229485,2.433616909135215,25.0,80,Root crack,1,2023,5,3,14,55,54
2.640744040597728,2.3831904583087606,40.0,80,surface defect,5,2023,5,7,17,10,14
2.5187014700849835,2.4272109384374603,8.33203125,80,chipped tooth,2,2023,5,2,16,4,29
2.522315105475361,2.431810096749961,8.33203125,80,eccentricity,3,2023,5,3,20,34,18
2.5229721301393875,2.427539449722352,25.0,0,eccentricity,3,2023,5,3,20,20,0
2.502768628408409,2.432959886437191,40.0,0,eccentricity,3,2023,5,3,20,28,6
2.5144308106488173,2.4321386080847143,40.0,80,missing tooth,4,2023,5,3,12,26,53
2.543832670854786,2.4102926120685493,40.0,80,surface defect,5,2023,5,7,17,10,15
2.53102068346363,2.4306603071063884,40.0,80,chipped tooth,2,2023,5,2,16,40,22
2.518372957798724,2.445771831624397,40.0,80,chipped tooth,2,2023,5,2,16,40,20
2.5132810178292257,2.4354237216283345,25.0,80,Root crack,1,2023,5,3,14,55,53
2.483550676128081,2.437559045622988,40.0,80,missing tooth,4,2023,5,3,12,26,52
2.5191942385212323,2.429839028816271,8.33203125,80,chipped tooth,2,2023,5,2,16,4,30
2.523136386307683,2.4171913459561654,25.0,80,eccentricity,3,2023,5,3,20,22,5
2.519851263115703,2.422940292057594,40.0,0,missing tooth,4,2023,5,3,12,28,19
2.521001056191252,2.428524983598383,8.33203125,80,Root crack,1,2023,5,3,14,41,56
2.5114742006316844,2.422940292057594,25.0,80,eccentricity,3,2023,5,3,20,22,5
2.520672543879377,2.4306603071063884,8.33203125,0,No fault,0,2023,5,3,21,47,35
2.518044445516121,2.428524983598383,8.33203125,0,surface defect,5,2023,5,2,14,35,16
2.522150849311644,2.428360727950153,8.33203125,0,surface defect,5,2023,5,2,14,35,18
2.5328275018595474,2.425896893333479,25.0,80,eccentricity,3,2023,5,3,20,22,9
2.519851263115703,2.430988818428669,8.33203125,80,chipped tooth,2,2023,5,2,16,4,32
2.5200155192666083,2.4295105175064573,8.33203125,80,Root crack,1,2023,5,3,14,41,56
2.521001056191252,2.4300032844725137,8.33203125,0,Root crack,1,2023,5,3,14,41,34
2.516401884157968,2.4393658583516573,40.0,0,Root crack,1,2023,5,3,15,1,3
2.519522750816638,2.4311530740911462,8.33203125,80,No fault,0,2023,5,3,21,49,11
2.5233006424768947,2.4362450000699725,40.0,0,missing tooth,4,2023,5,3,12,28,18
2.494720082778678,2.415877301285613,25.0,80,chipped tooth,2,2023,5,2,16,32,1
2.5099958957340136,2.43312414211036,40.0,0,eccentricity,3,2023,5,3,20,28,5
2.521329568506787,2.429674773160919,8.33203125,0,surface defect,5,2023,5,2,14,35,16
2.5228078739720075,2.4314815854187715,8.33203125,0,No fault,0,2023,5,3,21,47,31
2.5134452739435704,2.4352594659426834,25.0,80,eccentricity,3,2023,5,3,20,22,5
2.530856427251328,2.439858625478226,40.0,80,eccentricity,3,2023,5,3,20,29,38
2.5293781213819044,2.456284200971018,40.0,80,No fault,0,2023,5,3,22,6,2
2.5068750300815346,2.440679904040373,40.0,80,missing tooth,4,2023,5,3,12,26,54
2.5172231648256176,2.4326313750935267,40.0,80,chipped tooth,2,2023,5,2,16,40,20
2.515252091261641,2.428032216656363,40.0,0,Root crack,1,2023,5,3,15,1,5
2.521658080825983,2.43312414211036,25.0,0,Root crack,1,2023,5,3,14,59,7
2.5203440315711623,2.427046682796349,25.0,0,eccentricity,3,2023,5,3,20,20,0
2.511802712841204,2.425896893333479,25.0,0,Root crack,1,2023,5,3,14,59,9
2.5191942385212323,2.427375194079461,8.33203125,0,chipped tooth,2,2023,5,2,15,53,10
2.532663245637146,2.4157130457057843,25.0,80,chipped tooth,2,2023,5,2,16,32,2
2.5318419645389114,2.4367377671456607,40.0,0,Root crack,1,2023,5,3,15,1,7
2.5251074603986736,2.431317329754514,8.33203125,80,missing tooth,4,2023,5,3,13,7,24
2.523957667162899,2.430988818428669,8.33203125,0,No fault,0,2023,5,3,21,47,34
2.526421509865966,2.429839028816271,40.0,0,No fault,0,2023,5,3,22,10,4
2.5185372139413964,2.4260611489683632,8.33203125,0,chipped tooth,2,2023,5,2,15,53,11
2.5182087016569654,2.4295105175064573,8.33203125,80,surface defect,5,2023,5,2,14,31,48
2.523136386307683,2.43328839778442,8.33203125,80,eccentricity,3,2023,5,3,20,34,19
2.544161183425615,2.4416654383444305,40.0,80,chipped tooth,2,2023,5,2,16,40,21
2.5219865931488417,2.432302863753427,8.33203125,80,chipped tooth,2,2023,5,2,16,4,29
2.520672543879377,2.429839028816271,8.33203125,80,chipped tooth,2,2023,5,2,16,4,30
2.5160733718973054,2.432795630764913,25.0,80,surface defect,5,2023,5,2,14,30,27
2.5052324693439725,2.427375194079461,25.0,0,No fault,0,2023,5,2,11,29,26
2.519851263115703,2.4311530740911462,8.33203125,0,No fault,0,2023,5,3,21,47,31
2.523793410990024,2.4342739318475024,8.33203125,80,eccentricity,3,2023,5,3,20,34,18
2.5205082877248124,2.4288534948975142,8.33203125,80,surface defect,5,2023,5,2,14,31,48
2.522479361639994,2.398630470236034,40.0,80,chipped tooth,2,2023,5,2,16,40,19
2.4753378797908576,2.3601947102304264,40.0,80,surface defect,5,2023,5,7,17,10,15
2.518044445516121,2.427539449722352,25.0,80,Root crack,1,2023,5,3,14,55,52
2.532006220756722,2.4324671194230314,40.0,80,Root crack,1,2023,5,3,15,3,37
2.535784114019866,2.461868898681081,25.0,80,surface defect,5,2023,5,2,14,30,27
2.5155806035131656,2.441172671188381,25.0,80,missing tooth,4,2023,5,3,12,35,20
2.5208368000348567,2.4291820062002056,25.0,0,chipped tooth,2,2023,5,2,15,54,32
2.5182087016569654,2.427375194079461,8.33203125,0,chipped tooth,2,2023,5,2,15,53,11
2.523957667162899,2.4321386080847143,8.33203125,80,eccentricity,3,2023,5,3,20,34,20
2.5175516770990765,2.426718171516796,25.0,80,chipped tooth,2,2023,5,2,16,31,58
2.5113099445282936,2.442322461231674,25.0,80,missing tooth,4,2023,5,3,12,35,21
2.522150849311644,2.431645841083921,8.33203125,80,No fault,0,2023,5,3,21,49,12
2.5127882494916687,2.4370662785339143,40.0,80,eccentricity,3,2023,5,3,20,29,37
2.53102068346363,2.4235973145384584,40.0,80,Root crack,1,2023,5,3,15,3,39
2.5205082877248124,2.4301675401296463,8.33203125,0,Root crack,1,2023,5,3,14,41,34
2.521329568506787,2.4321386080847143,8.33203125,0,eccentricity,3,2023,5,3,20,31,42
2.522150849311644,2.4306603071063884,8.33203125,0,eccentricity,3,2023,5,3,20,31,42
2.5129525056032747,2.427867961010803,40.0,80,surface defect,5,2023,5,7,17,10,11
2.5356198577809264,2.4441292742453427,25.0,80,surface defect,5,2023,5,2,14,30,30
2.5448182085783304,2.4326313750935267,40.0,80,No fault,0,2023,5,3,22,6,5
2.5205082877248124,2.429674773160919,8.33203125,80,surface defect,5,2023,5,2,14,31,46
2.507696310484488,2.428196472302813,40.0,80,chipped tooth,2,2023,5,2,16,40,22
2.5233006424768947,2.4324671194230314,8.33203125,80,eccentricity,3,2023,5,3,20,34,18
2.523629154818065,2.429674773160919,40.0,0,No fault,0,2023,5,3,22,10,2
2.5103244079271096,2.434602443208996,40.0,80,eccentricity,3,2023,5,3,20,29,37
2.491434962740329,2.413413467681255,40.0,80,surface defect,5,2023,5,7,17,10,11
2.5262572536793466,2.423104547676478,40.0,80,chipped tooth,2,2023,5,2,16,40,19
2.497840947151535,2.400765791647048,40.0,80,surface defect,5,2023,5,7,17,10,15
2.5270785346216105,2.432302863753427,25.0,0,Root crack,1,2023,5,3,14,59,8
2.520179775418428,2.4222832695909484,8.33203125,80,surface defect,5,2023,5,2,14,31,48
2.52445043568702,2.431810096749961,25.0,0,Root crack,1,2023,5,3,14,59,9
2.5219865931488417,2.4324671194230314,8.33203125,80,eccentricity,3,2023,5,3,20,34,19
2.5218223369869546,2.437394789925737,40.0,80,missing tooth,4,2023,5,3,12,26,51
2.5190299823749016,2.4352594659426834,25.0,80,missing tooth,4,2023,5,3,12,35,18
2.5200155192666083,2.430988818428669,8.33203125,0,missing tooth,4,2023,5,3,13,6,41
2.529542377585948,2.4380518127200936,25.0,80,eccentricity,3,2023,5,3,20,22,8
2.5160733718973054,2.436409255760976,25.0,80,chipped tooth,2,2023,5,2,16,32,0
2.512623993380976,2.440679904040373,40.0,0,eccentricity,3,2023,5,3,20,28,8
2.5214938246659275,2.435752233002314,25.0,0,Root crack,1,2023,5,3,14,59,10
2.545968002631068,2.418505390683485,25.0,80,surface defect,5,2023,5,2,14,30,29
2.522643617805543,2.428196472302813,8.33203125,80,No fault,0,2023,5,3,21,49,8
2.5178801893761924,2.425896893333479,25.0,80,No fault,0,2023,5,2,10,30,1
2.525928741308858,2.4306603071063884,40.0,80,Root crack,1,2023,5,3,15,3,37
2.586867849149112,2.436409255760976,25.0,80,surface defect,5,2023,5,2,14,30,29
2.5218223369869546,2.43033179578767,25.0,0,chipped tooth,2,2023,5,2,15,54,36
2.5449824648688137,2.419819435467595,40.0,0,surface defect,5,2023,5,7,17,11,48
2.5229721301393875,2.4288534948975142,8.33203125,80,Root crack,1,2023,5,3,14,41,55
2.518372957798724,2.4416654383444305,40.0,0,surface defect,5,2023,5,7,17,11,47
2.5132810178292257,2.425732637699484,25.0,0,chipped tooth,2,2023,5,2,15,54,35
2.5214938246659275,2.4295105175064573,8.33203125,80,missing tooth,4,2023,5,3,13,7,24
2.523957667162899,2.43328839778442,8.33203125,80,eccentricity,3,2023,5,3,20,34,17
2.5167303964222856,2.4300032844725137,25.0,0,No fault,0,2023,5,2,11,29,27
2.518865726229485,2.4308245627670835,25.0,0,missing tooth,4,2023,5,3,12,33,35
2.5191942385212323,2.4300032844725137,8.33203125,0,Root crack,1,2023,5,3,14,41,35
2.5160733718973054,2.428032216656363,8.33203125,0,chipped tooth,2,2023,5,2,15,53,8
2.532991758082868,2.425075615172396,40.0,80,chipped tooth,2,2023,5,2,16,40,19
2.521001056191252,2.4254041264341613,40.0,0,Root crack,1,2023,5,3,15,1,4
2.522643617805543,2.4314815854187715,8.33203125,0,No fault,0,2023,5,3,21,47,34
2.5229721301393875,2.4321386080847143,8.33203125,80,eccentricity,3,2023,5,3,20,34,21
2.523464898647022,2.4370662785339143,40.0,0,chipped tooth,2,2023,5,2,15,55,3
2.5203440315711623,2.436409255760976,25.0,80,Root crack,1,2023,5,3,14,55,50
2.520179775418428,2.4300032844725137,8.33203125,80,missing tooth,4,2023,5,3,13,7,27
2.5203440315711623,2.429839028816271,8.33203125,80,surface defect,5,2023,5,2,14,31,46
2.522643617805543,2.430988818428669,8.33203125,0,No fault,0,2023,5,3,21,47,31
2.5203440315711623,2.431645841083921,8.33203125,0,Root crack,1,2023,5,3,14,41,31
2.5205082877248124,2.426882427156128,8.33203125,0,chipped tooth,2,2023,5,2,15,53,10
2.5178801893761924,2.43033179578767,40.0,0,eccentricity,3,2023,5,3,20,28,7
2.5208368000348567,2.4290177505484145,8.33203125,80,chipped tooth,2,2023,5,2,16,4,33
2.491927730722941,2.438380324122628,40.0,80,missing tooth,4,2023,5,3,12,26,51
2.519851263115703,2.431810096749961,8.33203125,0,Root crack,1,2023,5,3,14,41,35
2.5257644851249883,2.423925825784222,8.33203125,0,surface defect,5,2023,5,2,14,35,15
2.521658080825983,2.43328839778442,25.0,0,missing tooth,4,2023,5,3,12,33,34
2.519522750816638,2.4265539158783533,8.33203125,80,surface defect,5,2023,5,2,14,31,46
2.5160733718973054,2.4078287789158184,25.0,80,surface defect,5,2023,5,2,14,30,27
2.520672543879377,2.422940292057594,25.0,80,chipped tooth,2,2023,5,2,16,31,59
2.5045754450744555,2.427867961010803,40.0,80,No fault,0,2023,5,3,22,6,4
2.499812019556057,2.4142347455272177,40.0,80,No fault,0,2023,5,3,22,6,2
2.5083533348232585,2.420969224700295,25.0,80,missing tooth,4,2023,5,3,12,35,21
2.5129525056032747,2.4122636787341163,25.0,80,No fault,0,2023,5,2,10,30,3
2.520672543879377,2.43328839778442,8.33203125,80,surface defect,5,2023,5,2,14,31,50
2.520179775418428,2.4295105175064573,8.33203125,80,Root crack,1,2023,5,3,14,41,52
2.5211653123485616,2.428689239247504,8.33203125,0,No fault,0,2023,5,3,21,47,35
2.5211653123485616,2.4293462618528863,8.33203125,0,Root crack,1,2023,5,3,14,41,33
2.5205082877248124,2.4300032844725137,8.33203125,80,missing tooth,4,2023,5,3,13,7,23
2.5200155192666083,2.4300032844725137,8.33203125,0,missing tooth,4,2023,5,3,13,6,39
2.5339772954420767,2.437723301321131,40.0,80,missing tooth,4,2023,5,3,12,26,53
2.518372957798724,2.432959886437191,8.33203125,80,chipped tooth,2,2023,5,2,16,4,30
2.5162376280271794,2.434930954574056,25.0,80,eccentricity,3,2023,5,3,20,22,7
2.5155806035131656,2.422119013976508,40.0,0,chipped tooth,2,2023,5,2,15,55,2
2.5185372139413964,2.429839028816271,8.33203125,0,surface defect,5,2023,5,2,14,35,17
2.5364411389848165,2.426225404604137,40.0,80,surface defect,5,2023,5,7,17,10,14
2.525928741308858,2.425568382066378,40.0,0,surface defect,5,2023,5,7,17,11,45
2.5214938246659275,2.4321386080847143,8.33203125,80,missing tooth,4,2023,5,3,13,7,23
2.5121312250543744,2.435916488690641,25.0,80,chipped tooth,2,2023,5,2,16,31,58
2.5157448596402983,2.4306603071063884,40.0,0,chipped tooth,2,2023,5,2,15,55,3
2.5219865931488417,2.438873091233124,40.0,0,Root crack,1,2023,5,3,15,1,3
2.5251074603986736,2.423761570160896,40.0,0,eccentricity,3,2023,5,3,20,28,9
2.521329568506787,2.4206407134865127,25.0,0,surface defect,5,2023,5,2,14,29,45
2.515087835137249,2.427539449722352,25.0,0,No fault,0,2023,5,2,11,29,27
2.516401884157968,2.428360727950153,8.33203125,80,chipped tooth,2,2023,5,2,16,4,32
2.5187014700849835,2.4263896602408006,8.33203125,0,chipped tooth,2,2023,5,2,15,53,7
2.4842076999327265,2.421954758362956,40.0,80,chipped tooth,2,2023,5,2,16,40,20
2.5200155192666083,2.430496051446584,8.33203125,80,surface defect,5,2023,5,2,14,31,50
2.523957667162899,2.419326668666897,40.0,0,chipped tooth,2,2023,5,2,15,55,4
2.5229721301393875,2.427539449722352,25.0,0,eccentricity,3,2023,5,3,20,20,2
2.5203440315711623,2.4295105175064573,8.33203125,0,surface defect,5,2023,5,2,14,35,18
2.5187014700849835,2.43312414211036,25.0,80,No fault,0,2023,5,2,10,30,4
2.52445043568702,2.4260611489683632,25.0,0,eccentricity,3,2023,5,3,20,20,2
2.544161183425615,2.449878225463584,40.0,80,No fault,0,2023,5,3,22,6,5
2.523957667162899,2.4272109384374603,25.0,0,missing tooth,4,2023,5,3,12,33,33
2.525435972759998,2.430496051446584,25.0,0,Root crack,1,2023,5,3,14,59,8
2.522150849311644,2.4324671194230314,25.0,0,Root crack,1,2023,5,3,14,59,11
2.51738742096189,2.4326313750935267,25.0,0,missing tooth,4,2023,5,3,12,33,32
2.52904960897657,2.4265539158783533,25.0,80,No fault,0,2023,5,2,10,30,2
2.4993192514426523,2.4097998454220755,40.0,80,No fault,0,2023,5,3,22,6,6
2.5313491958909884,2.425239870802834,40.0,0,eccentricity,3,2023,5,3,20,28,6
2.5165661402896697,2.4291820062002056,8.33203125,80,chipped tooth,2,2023,5,2,16,4,31
2.5114742006316844,2.452670573594013,40.0,80,missing tooth,4,2023,5,3,12,26,53
2.5211653123485616,2.424418592659534,25.0,0,Root crack,1,2023,5,3,14,59,7
2.52445043568702,2.429674773160919,8.33203125,80,eccentricity,3,2023,5,3,20,34,19
2.523629154818065,2.431974352416892,8.33203125,80,eccentricity,3,2023,5,3,20,34,18
2.5211653123485616,2.4321386080847143,8.33203125,0,eccentricity,3,2023,5,3,20,31,42
2.5211653123485616,2.4370662785339143,25.0,0,Root crack,1,2023,5,3,14,59,11
2.5101601518301058,2.424418592659534,40.0,80,chipped tooth,2,2023,5,2,16,40,21
2.5165661402896697,2.426718171516796,25.0,0,eccentricity,3,2023,5,3,20,20,3
2.5165661402896697,2.4079930344531406,40.0,80,surface defect,5,2023,5,7,17,10,13
2.5187014700849835,2.4416654383444305,8.33203125,80,surface defect,5,2023,5,2,14,31,49
2.4866715393291585,2.480594069186329,40.0,80,surface defect,5,2023,5,7,17,10,11
2.57635543330292,2.428032216656363,25.0,0,surface defect,5,2023,5,2,14,29,45
2.5203440315711623,2.428360727950153,8.33203125,0,surface defect,5,2023,5,2,14,35,15
